SessionDuration,AdministrativeAvgDuration,InformationalAvgDuration,ProductRelatedAvgDuration,BounceRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1978.7,0.0,0.0,79.148,0.032,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
1339.406667,21.7,8.1,41.28408603225807,0.006857143,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,True,False
65.4,0.0,0.0,32.7,0.0,0.0,0.0,Jul,2,2,9,13,Returning_Visitor,True,False
1325.653333,14.919999999999998,14.466666666666667,18.024676611940297,0.020833333,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
2052.2333337,205.691666675,0.0,72.32156864705883,0.0,0.0,0.0,June,2,2,1,16,Returning_Visitor,False,True
358.29999999999995,71.6,0.0,40.957142857142856,0.0,0.0,0.0,Aug,1,1,7,3,New_Visitor,False,False
71.6,0.0,0.0,10.228571428571428,0.028571429,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
2176.6399997,66.40866667,6.166666666666667,57.463589730769236,0.021212121,20.35484005,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
463.0333333,19.2,0.0,20.17424242272727,0.0,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
223.8333333,8.6,0.0,15.786111108333332,0.0,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,False
817.9590698,0.0,0.0,37.17995771818182,0.056060606,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,False
1398.15,54.4,84.26666666666667,39.91190476190476,0.0,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
3915.564121,0.0,26.666666666666668,30.684512968,0.022076923,1.002042069,0.0,Jul,1,1,1,3,Returning_Visitor,False,True
624.94,13.0,0.0,21.855,0.0,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,False
527.3466666,63.16666665,0.0,36.45575757272727,0.0,45.12532172,0.0,Nov,1,1,3,2,Returning_Visitor,True,True
3763.1844447000003,66.85897436153846,14.1,29.544513175257734,0.009345794,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False
1713.04483297,58.32592592222222,15.333333335,37.336930096774196,0.005698006,10.79674946,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
356.01857143,14.742857143333334,0.0,23.983846153846155,0.0,34.03997536,0.0,June,2,2,1,5,New_Visitor,False,True
238.9333333,0.0,0.0,34.133333328571425,0.0,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
936.1366667000001,35.06666666666667,0.0,33.237466668,0.007142857,70.2595851,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
27.2,0.0,0.0,27.2,0.0,58.37208988,0.0,Nov,2,2,4,20,Returning_Visitor,False,True
2195.580952,0.0,0.0,78.41360542857142,0.0,8.391281758,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
2043.2,8.5,0.0,63.31875,0.0,1.332510752,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
4139.161667,33.2,13.733333333333334,29.21421497826087,0.002857143,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
1768.1916667,58.3270833375,16.28,48.806999999999995,0.02,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False
77.6,21.0,0.0,7.3,0.0,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False
417.2740476,15.65,0.0,17.019686715789472,0.024242424,19.39995042,0.0,Sep,2,2,3,1,Returning_Visitor,True,False
512.96,39.8,0.0,18.05666666666667,0.008333333,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
685.7,159.2,0.0,25.071428571428573,0.0,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,True,False
414.0166667,17.2,0.0,21.089814816666667,0.035,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False
3057.1623716,51.6212511,120.8,19.361672972477063,0.005177873,2.491316021,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
597.1507937,16.583333333333332,0.0,27.370039685000002,0.0,15.06586317,0.0,Nov,3,2,5,2,Returning_Visitor,False,True
342.0,0.0,4.0,15.714285714285714,0.069565217,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,False
1109.1,9.8,0.0,49.52272727272727,0.0,0.0,0.0,Oct,2,5,1,3,Returning_Visitor,False,False
75.05714286,13.7,0.0,6.752380953333333,0.0,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,False
2156.57617733,11.61666666625,0.0,26.45695953846154,0.007407407,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,False,False
422.56666670000004,61.7,0.0,13.520512823076924,0.04,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
2092.204444,21.955,20.714285714285715,23.71471047887324,0.004878049,42.14163315,0.0,Oct,2,10,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
4006.352857,0.0,0.0,97.71592334146341,0.009756098,48.99526482,0.0,Aug,2,2,7,2,Returning_Visitor,False,True
6255.3103174,61.31049382222222,31.05,59.35442418085106,0.0,0.0,0.0,June,2,2,5,2,New_Visitor,False,False
3222.733333,28.2,0.0,70.36296295555556,0.0,4.859624751,0.0,Aug,2,2,2,1,Returning_Visitor,True,False
733.15,15.016666666666666,0.0,18.372857142857143,0.0,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,True,False
673.8,15.725,96.47999999999999,32.125,0.0,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False
1755.1799998,9.20068027142857,20.8,42.831634486486486,0.009302326,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
841.12,14.89,0.0,27.6888,0.038709677,0.0,0.0,Oct,1,1,7,1,Returning_Visitor,True,False
1361.183333,47.3,108.8,27.566269833333337,0.0,0.0,0.0,Oct,2,4,1,1,Returning_Visitor,True,False
475.4,15.1,0.0,38.480000000000004,0.0,0.0,0.0,Aug,1,2,3,2,New_Visitor,True,False
250.0,17.8,0.0,29.8,0.0,0.0,0.0,Aug,1,1,1,5,New_Visitor,False,False
140.3,11.425,0.0,7.276923076923077,0.041666667,0.0,0.0,Jul,3,2,2,4,Returning_Visitor,False,True
191.16666669999998,20.5583333375,0.0,8.9,0.022222222,0.0,0.0,Oct,3,2,4,4,New_Visitor,True,False
2621.1340103,39.137037033333336,0.0,46.304095448979595,0.0,0.0,0.0,Aug,1,2,9,2,Returning_Visitor,False,False
582.8785713999999,22.133333333333336,0.0,32.2799107125,0.022222222,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
240.60000000000002,27.771428571428572,0.0,9.24,0.0125,0.0,0.0,Jul,2,2,4,5,New_Visitor,False,False
257.4,0.0,0.0,32.175,0.0,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False
3019.773333,392.8666666666666,31.2,95.35407405555556,0.008333333,0.0,0.0,Jul,2,5,6,1,Returning_Visitor,False,False
392.8066667,12.0,0.0,17.30939394090909,0.019047619,0.0,0.0,Jul,1,2,3,2,Returning_Visitor,False,False
1737.016667,0.0,0.0,57.90055556666667,0.034482759,1.444763592,0.0,June,3,2,4,3,Returning_Visitor,True,False
964.11,17.1,0.0,29.0596875,0.006060606,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
158.6,0.0,0.0,31.72,0.0,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
1348.45,12.8,0.0,117.93181818181819,0.014285714,18.65904914,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
689.98,12.933809521428572,19.466666666666665,25.02814815,0.0,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
1964.5333329999999,24.192857142857143,91.1,55.62011493103448,0.005882353,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,False,False
790.6595238,35.019999999999996,0.0,23.6753663,0.0,62.77367187,0.0,Sep,1,1,1,3,New_Visitor,True,True
286.9,13.125,0.0,19.533333333333335,0.0,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
582.1333333,53.96,0.0,39.0416666625,0.0,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
6441.8388893,33.621212118181816,27.45,39.74803704,0.005345912,0.0,0.0,June,2,2,5,2,Returning_Visitor,False,False
233.8,5.0,0.0,15.253333333333334,0.01875,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
242.76666670000003,13.4625,0.0,16.8833333375,0.0,0.0,0.0,June,2,2,1,5,New_Visitor,False,False
2996.9676587,29.7290750875,0.0,32.846845928571426,0.005681818,4.477838682,0.0,June,1,1,2,2,Returning_Visitor,False,False
512.4,6.0,0.0,50.64,0.0,0.0,0.0,Sep,1,1,3,5,New_Visitor,True,False
2771.355238,15.549999999999999,0.0,38.25793197142857,0.0,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,True,False
337.0,0.0,0.0,22.466666666666665,0.02,0.0,0.0,Jul,1,8,1,1,Returning_Visitor,False,False
1451.4364287,114.35555556666667,0.0,17.593170825396825,0.0,7.826836353,0.0,Aug,2,10,1,2,Returning_Visitor,False,True
156.3,14.76,0.0,16.5,0.0,0.0,0.0,Aug,2,5,6,5,New_Visitor,False,False
457.21743590000005,26.92,0.0,21.121245421428572,0.0,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
3987.139048,19.525333333333332,48.35,28.045454215384616,0.001459854,10.41358118,0.0,Nov,2,4,8,2,Returning_Visitor,False,False
3416.6760679999998,20.9,0.0,79.358954,0.011627907,0.0,0.0,Aug,1,2,1,2,Returning_Visitor,False,False
749.8,0.0,0.0,62.48333333333333,0.0,23.00459544,0.0,Jul,2,2,1,4,New_Visitor,False,True
2532.960656,0.0,0.0,33.77280874666667,0.004266667,0.0,0.0,Aug,1,6,1,1,Returning_Visitor,False,False
686.0466667,55.4,0.0,22.523095239285713,0.0,12.58722248,0.0,Sep,2,4,7,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False
1210.466667,17.6,0.0,99.40555558333334,0.0,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
2215.223333,13.520000000000001,0.0,82.08089742307692,0.0,13.38353821,0.0,Jul,2,2,1,6,Returning_Visitor,False,False
8682.552381,139.0,290.46666666666664,56.001112270072994,0.00177305,37.72031898,0.0,Oct,2,2,4,2,Returning_Visitor,False,True
548.2,25.2,0.0,35.55714285714286,0.011458333,0.0,0.0,Sep,3,6,1,2,Returning_Visitor,False,False
1463.40359,18.6,27.2,30.897857555555554,0.017021277,0.0,0.0,Jul,3,2,7,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False
36.3,36.3,0.0,0.0,0.053333333,0.0,0.0,Sep,3,2,3,6,Returning_Visitor,False,True
236.63333337,46.091666675,0.0,17.422222223333332,0.0,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,False,False
697.8933333,0.0,38.266666666666666,26.504242422727273,0.0,2.749716646,0.0,Sep,1,1,3,1,Returning_Visitor,False,True
35.2,0.0,0.0,17.6,0.0,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False
18.2,18.2,0.0,0.0,0.0,0.0,0.0,Oct,2,4,1,5,New_Visitor,False,False
553.9,23.125,0.0,30.741666666666664,0.00625,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,True,False
3090.405397,15.2,27.7,58.07318071153846,0.0,0.0,0.0,Nov,2,6,1,1,Returning_Visitor,False,False
2112.831429,47.48210526315789,19.6,43.3878307037037,0.0,16.43725303,0.0,Nov,2,5,1,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False
908.15,32.775,0.0,59.77307692307692,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
236.8,62.0,0.0,56.4,0.0,0.0,0.0,Aug,2,2,1,1,New_Visitor,False,False
52.2,8.5,0.0,5.866666666666667,0.025,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
268.94,33.64,0.0,18.66888888888889,0.0,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,True,False
2097.55,24.38181818181818,35.55,35.88265306122449,0.0,0.0,0.0,Sep,2,5,4,1,Returning_Visitor,False,True
381.0,0.0,0.0,19.05,0.045,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,False
511.7666667,23.95,17.85,27.161904764285712,0.0,0.0,0.0,Oct,2,4,7,2,New_Visitor,False,False
737.8,91.2,0.0,29.23157894736842,0.027272727,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
452.4333333,7.0,0.0,18.559722220833333,0.017391304,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,True,False
861.6833333000001,20.6,0.0,16.08790849607843,0.0,0.0,0.0,Oct,4,1,1,1,Returning_Visitor,False,False
340.4,14.1,0.0,19.5125,0.033333333,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
1257.766667,5.0,0.0,178.96666671428574,0.025,0.0,0.0,Sep,1,2,7,4,Returning_Visitor,False,False
2645.787879,104.75,0.0,23.885175284313725,0.051797386,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
321.4,68.13333333333334,0.0,29.25,0.0,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False
107.8,11.6,0.0,12.28,0.0,0.0,0.0,Oct,2,2,4,4,New_Visitor,False,False
384.4,11.35,0.0,24.214285714285715,0.0,0.0,0.0,Jul,2,2,1,5,New_Visitor,False,False
1003.5333333000001,13.6,0.0,15.747311827419356,0.009375,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,False,False
160.3,45.4,0.0,7.66,0.0,0.0,0.0,Jul,2,2,3,4,New_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,June,1,8,3,4,Returning_Visitor,True,False
1985.933333,0.0,0.0,60.17979796969697,0.0,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False
230.8,11.95,0.0,26.142857142857142,0.018181818,0.0,0.0,Jul,3,3,3,4,Returning_Visitor,False,False
727.7666667000001,23.2,0.0,29.356944445833335,0.0,14.22049566,0.0,Aug,2,2,2,1,Returning_Visitor,False,False
2417.696667,26.833333333333332,0.0,37.696720435483876,0.008196721,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False
791.2,31.175,17.78,52.50909090909091,0.010526316,0.0,0.0,June,3,2,3,2,New_Visitor,False,False
2285.693837,38.75,0.0,68.73205925806451,0.025,0.0,0.0,Nov,3,2,8,3,Returning_Visitor,False,False
96.0,0.0,0.0,13.714285714285714,0.0,54.20146753,0.0,Nov,2,2,1,2,New_Visitor,False,True
389.70000000000005,70.525,0.0,15.37142857142857,0.0,0.0,0.0,Aug,1,1,2,5,New_Visitor,False,False
393.1,21.228571428571428,33.199999999999996,18.1125,0.0,27.14408757,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
1156.3266667,13.9,102.3,28.547843138235294,0.008823529,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False
3528.060714,0.0,0.0,33.92366071153846,0.006213018,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
798.3,0.0,0.0,34.70869565217391,0.026086957,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Nov,3,2,4,1,New_Visitor,False,False
286.2,0.0,0.0,47.699999999999996,0.0,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
414.6,25.355555555555554,0.0,26.62857142857143,0.02,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False
415.79999999999995,67.8,0.0,36.15,0.0,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
2162.1252383,20.08190475714286,108.8,44.482602441860465,0.008333333,19.64189593,0.0,Nov,3,2,6,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
208.04999999999998,10.4,42.4,10.342307692307692,0.0,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False
2121.311111,0.0,0.0,40.024737943396225,0.020754717,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
2845.452121,38.166666666666664,20.01,36.28777635211267,0.01027027,0.0,0.0,Oct,1,1,2,1,Returning_Visitor,True,False
405.93333329999996,17.1,0.0,24.109523807142857,0.0,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,False
1587.203333,23.585714285714285,0.0,22.573068777777777,0.0,0.0,0.0,June,4,2,2,3,Returning_Visitor,False,False
530.7333333,15.2,0.0,17.184444443333334,0.0,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
1328.7,18.2,0.0,29.78409090909091,0.042222222,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False,False
460.2,0.0,0.0,38.35,0.061111111,0.0,0.0,Jul,2,2,6,4,Returning_Visitor,False,False
595.2,0.0,67.3,14.566666666666666,0.0,3.92827844,0.0,Sep,2,2,1,4,Returning_Visitor,False,True
390.9,0.0,0.0,27.92142857142857,0.013333333,0.0,0.0,Aug,2,2,6,3,Returning_Visitor,False,False
704.0,59.25,29.233333333333334,23.70625,0.021212121,0.0,0.0,Oct,7,1,1,3,Returning_Visitor,False,False
1791.566667,48.4,0.0,149.669697,0.0,0.0,0.0,June,2,2,2,1,Returning_Visitor,False,False
1241.0433333,20.466666664285714,59.4,26.958387096774196,0.0,33.05509961,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
150.8666667,0.0,0.0,15.08666667,0.0,0.0,0.0,Sep,1,1,6,2,Returning_Visitor,False,False
652.7,0.0,0.0,24.174074074074074,0.0,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,True,False
62.4,0.0,0.0,20.8,0.0,23.79060609,0.0,Aug,1,1,8,3,New_Visitor,False,True
2046.1000000000001,7.3999999999999995,0.0,52.67631578947368,0.006342495,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False
1898.73333367,18.9666666675,0.0,25.317592597222223,0.006756757,11.34860076,0.0,June,2,2,7,1,Returning_Visitor,False,False
2334.092857,68.6,0.0,31.0341487260274,0.011111111,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
1918.2666669999999,11.825,0.0,58.46770834375,0.0,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False
2826.8,60.13333333333333,0.0,220.53333333333333,0.042857143,0.0,0.0,Oct,2,2,2,20,Returning_Visitor,False,False
875.8933333,86.2,44.666666666666664,37.96622222,0.0,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,False
2574.0290584,14.570910973913044,79.96000000000001,20.898842113636363,0.015758703,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False
308.2,105.3,0.0,24.4,0.0,0.0,0.0,Nov,3,2,7,6,New_Visitor,True,False
647.0799999999999,76.1,0.0,17.674285714285713,0.0,0.0,0.0,Sep,1,8,7,1,New_Visitor,False,False
216.8333333,15.2,0.0,18.330303027272727,0.005555556,31.49043616,0.0,June,2,2,5,2,Returning_Visitor,False,True
711.83333333,44.05,49.73333333,25.808333333333334,0.011764706,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,False,False
1413.12,55.666666666666664,0.0,29.669523809523806,0.0,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
81.5,13.4,0.0,13.766666666666666,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
412.3,43.7,0.0,14.84375,0.0,0.0,0.0,Sep,3,2,4,2,New_Visitor,False,False
472.4333333,0.0,0.0,36.34102563846154,0.0,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,False,False
641.4083333,0.0,0.0,17.816898147222222,0.060925926,0.0,0.0,Jul,3,2,2,13,Returning_Visitor,False,False
335.0,0.0,0.0,111.66666666666667,0.0,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,True,False
578.1,33.77142857142857,0.0,24.407142857142855,0.059649123,0.0,0.0,June,3,2,4,3,Returning_Visitor,False,False
607.9666667,0.0,0.0,25.331944445833333,0.0,19.47465798,0.0,Nov,4,1,1,2,New_Visitor,False,True
865.5666666699999,0.0,15.133333335,25.312121212121212,0.005714286,2.159096645,0.0,Oct,2,5,1,1,Returning_Visitor,True,True
576.0799999999999,51.333333333333336,0.0,52.76,0.0,27.93478267,0.0,Jul,1,1,4,4,Returning_Visitor,False,True
1365.55,11.4,0.0,16.57716049382716,0.0,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,False,True
389.2,85.6,0.0,13.625,0.011111111,0.0,0.0,Oct,1,2,6,4,Returning_Visitor,False,False
1294.637143,0.0,0.0,23.118520410714286,0.007407407,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
682.6333333,28.866666666666664,0.0,17.02952380857143,0.0,0.0,0.0,Oct,2,5,1,2,New_Visitor,False,False
4730.0939393,36.76333333,14.9,23.690390088397788,0.0,4.529635712,0.0,Oct,2,2,4,1,Returning_Visitor,False,False
363.8,15.2,0.0,18.347368421052632,0.0,0.0,0.0,Aug,2,2,7,3,Returning_Visitor,False,True
573.0940141,5.0,7.0,18.09980690645161,0.034375,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
593.4,65.46666666666667,0.0,44.111111111111114,0.027272727,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,False,False
668.7333333700001,16.633333334,0.0,32.53148148333334,0.010526316,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,True,False
214.46666670000002,23.46666666666667,0.0,16.007407411111114,0.0,0.0,0.0,Oct,1,1,1,3,New_Visitor,False,False
3177.366667,0.0,0.0,66.19513889583332,0.008510638,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,False,False
1970.0,0.0,0.0,43.77777777777778,0.019259259,0.0,0.0,June,4,1,3,3,Returning_Visitor,False,False
1847.08,34.525,0.0,85.449,0.0125,0.0,0.0,Sep,3,3,4,4,Returning_Visitor,True,False
990.78833337,31.035555556666665,21.9,25.315052084375,0.005128205,17.27062073,0.0,Nov,1,1,5,2,Returning_Visitor,False,True
1266.6405937,12.234432233333335,10.55,23.288966607843136,0.024223602,6.854149002,0.0,Oct,3,2,1,1,Returning_Visitor,False,False
95.5,3.0,0.0,9.944444444444445,0.0,0.0,0.0,Sep,1,1,4,4,Returning_Visitor,True,True
334.65999999999997,16.69,0.0,26.79,0.0,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,False
471.4,0.0,0.0,58.925,0.0,0.0,0.0,June,2,7,2,1,Returning_Visitor,False,False
470.0371212,15.05,0.0,31.525932400000002,0.0,20.10126693,0.0,Oct,1,1,4,2,New_Visitor,False,True
1594.9333333,40.98888888333333,7.6,49.4,0.012903226,4.945717395,0.0,Nov,2,2,9,6,Returning_Visitor,False,False
873.6228570999999,40.81428571428571,0.0,20.997244896428573,0.0,10.57326688,0.0,Nov,1,1,6,3,Returning_Visitor,False,True
997.3142857,0.0,0.0,43.3614906826087,0.0,0.0,0.0,June,1,1,3,15,Returning_Visitor,True,False
390.29999999999995,16.32,0.0,19.29375,0.00952381,0.0,0.0,Sep,2,4,2,5,New_Visitor,False,False
950.4733333,43.669999999999995,0.0,27.538133332,0.0,2.368830117,0.0,Sep,2,2,3,2,Returning_Visitor,False,False
140.35,63.0,0.0,7.175,0.0,0.0,0.0,Aug,3,2,6,5,New_Visitor,True,False
804.0,22.2,0.0,22.99411764705882,0.017142857,0.0,0.0,Oct,2,2,6,1,Returning_Visitor,True,False
125.80000000000001,19.1,0.0,24.7,0.0,16.77416803,0.0,Oct,2,2,6,2,Returning_Visitor,False,True
461.3166667,31.566666666666666,0.0,18.330833335,0.009090909,0.0,0.0,Jul,1,1,2,4,New_Visitor,False,False
434.68333340000004,49.6888889,0.0,15.032456142105262,0.019047619,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
101.6,0.0,0.0,11.288888888888888,0.044444444,0.0,0.0,June,2,2,3,1,Returning_Visitor,False,False
569.0644444,22.036666666666665,6.0,19.038383836363636,0.0,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False
2367.146667,60.17857142857143,0.0,32.981299440677965,0.012239583,28.52919049,0.0,June,2,6,1,20,Returning_Visitor,False,True
437.1666667,24.400000000000002,24.85333334,23.97,0.0,0.0,0.0,Sep,2,2,5,1,New_Visitor,False,False
2776.0106057,16.532467528571427,0.0,61.86705425581395,0.030612245,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,False,False
2617.791541,78.95,42.4,44.71684129787234,0.007435897,0.0,0.0,Jul,3,3,8,1,Returning_Visitor,True,False
60.4,0.0,0.0,20.133333333333333,0.066666667,0.0,0.0,June,3,2,2,1,Returning_Visitor,False,False
406.8666667,0.0,0.0,29.061904764285714,0.021428571,0.0,0.0,Jul,4,5,3,3,Returning_Visitor,False,False
1256.0,25.45,0.0,25.05714285714286,0.0,37.35725827,0.0,Nov,2,2,5,2,Returning_Visitor,False,True
159.0,24.133333333333336,0.0,28.866666666666664,0.0,0.0,0.0,June,1,1,7,3,Returning_Visitor,True,True
1769.438095,46.666666666666664,0.0,62.67069596153846,0.0,0.0,0.0,Nov,4,5,2,2,Returning_Visitor,True,False
2584.1,15.392857142857142,1021.6,44.083333333333336,0.004761905,40.18975207,0.0,Oct,3,2,1,4,Returning_Visitor,True,False
160.1579088,0.0,56.4,7.4112792,0.0,45.92878029,0.0,Nov,2,2,2,20,Returning_Visitor,False,True
67.4,10.4,0.0,9.05,0.028571429,0.0,0.0,June,2,2,3,2,Returning_Visitor,False,False
701.8833333,0.0,0.0,28.075333332,0.0,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
2805.1553029999995,36.9328125,0.0,41.00426487037037,0.009375,1.288569678,0.0,Oct,2,4,8,1,Returning_Visitor,False,False
728.8,0.0,0.0,104.11428571428571,0.0,58.9241766,0.0,Aug,4,2,1,2,Returning_Visitor,False,True
848.8407143,0.0,0.0,38.58366883181818,0.0,0.0,0.0,June,2,4,3,2,Returning_Visitor,False,False
1776.216667,9.3,0.0,18.40124113829787,0.005050505,6.322599996,0.0,Aug,2,2,8,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,June,1,1,9,5,Returning_Visitor,False,False
29.2,0.0,0.0,14.6,0.0,0.0,0.0,Jul,1,1,4,3,Returning_Visitor,False,False
355.1,12.433333333333332,0.0,16.726315789473684,0.018181818,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False
71.2,12.3,0.0,7.333333333333333,0.0,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,True
331.47999999999996,17.633333333333333,0.0,34.8225,0.0,26.18180656,0.0,Jul,1,1,1,2,New_Visitor,False,False
1681.38619,22.427777777777777,10.3,33.92874860465116,0.0,0.0,0.0,Aug,3,2,3,1,New_Visitor,False,False
1086.1000000000001,36.2,0.0,69.39166666666667,0.0,0.0,0.0,June,2,5,3,5,New_Visitor,False,False
4617.9897519999995,18.725714285714286,124.9,27.434023597484277,0.001204819,6.047203519,0.0,Jul,2,10,2,2,Returning_Visitor,False,False
930.4273062,13.595714285714285,11.1,12.119960385294117,0.0,37.68626909,0.0,June,2,2,3,3,Returning_Visitor,False,False
707.71,23.24857142857143,3.766666666666667,14.984583333333333,0.024324324,0.0,0.0,Sep,1,1,2,4,Returning_Visitor,True,False
1886.9065429,29.076190483333335,12.1,15.778031775700933,0.0,2.385969641,0.0,June,2,4,1,2,Returning_Visitor,True,False
